נתוני מסחר - ניירות ערך,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
שם,מס' ני''ע,סוג ני''ע,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
זנלכל,130013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
זפירוס,1194695, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
זפירוס     אפ 1,1194703, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
זפירוס    אגח א,1222231,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חברה לישראל,576017, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חברהלישראלאגח12,5760251,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חברהלישראלאגח13,5760269,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חברהלישראלאגח14,5760301,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חברהלישראלאגח15,5760327,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חג'ג',823013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חג'ג'      אפ 1,1216654, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חג'ג'    אגח טו,1216647,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חג'ג'    אגח יא,8230328,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חג'ג'    אגח יב,8230377,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חג'ג'    אגח יד,1206606,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חג'ג' אירופה,1143635, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חגג אירופה אגחד,1190131,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חגג אירופה אגחה,1218833,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חגג אירופה אפ 1,1218841, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חד,351015, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חילן,1084698, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חירון,150011, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חלל תקש   אגח כ,1229442,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חלל תקש  אגח יט,1229434,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חלל תקשורת,1092345, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חממה סחר,1104785, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חמת,384016, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 27,6000210,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 31,6000285,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 32,6000384,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 33,6000392,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 34,1196781,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 35,1196799,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 36,1221589,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חשמל     אגח 37,1221597,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טאואר,1082379, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טבע,629014, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טוגדר,462010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טונדו סמארט,1180686, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טופ גאם,1179142, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טופ גרופ,1083377, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טורבוג'ן,1181742, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טי.ג'י.איי,1090141, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טיאסג'י,1209477, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טיב טעם,103010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טכנ גילוי אש גז,1165307, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טלסיס,354019, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טמפו משק  אגח ג,1162544,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טקטונה,216010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טראלייט,1180173, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טראקנט,1174093, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
טרמינל איקס,1178714, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
י.ב התחדשות,111013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יו.אמ.איץ',1184282, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יו.אמ.איץ' אגחא,1184167,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יו.אמ.איץ' אגחב,1225739,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יובלים    אגח ב,1186907,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יובלים    אגח ג,1198696,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יובלים    אגח ד,1204023,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יובלים    אגח ה,1216449,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוזמות    אגח א,1219336,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוזמות    אגח ב,1233758,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוחננוף,1161264, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוחננוף אגח א,1187418,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוטרון,1157114, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יומן אקסטנשנס-ש,1170000, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניבו-ש,1093558, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניברסל  אגח ג,1160670,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניברסל  אגח ד,1172253,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניברסל  אגח ה,1192608,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניברסל  אגח ו,1192616,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניברסל מוטורס,1144773, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניברסל מסחרי2,1236009,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניטרוניקס,1083831, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניקורן טכ יהש,1168657,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניק-טק אפ 2,1227354, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוניק-טק יהש,1174846,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יסודות,1188416, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יסודות  אג ב,1218650, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יעז יזמות,1227321, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יעז יזמות אגח א,1233550,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יעקב פיננסים,1185057, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יעקובי קבוצה,1142421, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יצוא,704015, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יצוא      אגח ב,1224690,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושלים,726018, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושליםהנ אגח כ,1232727,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושליםהנ אגחטו,1161769,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושליםהנ אגחטז,1172170,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושליםהנ אגחיח,1182054,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושליםהנ אגחיט,1201433,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושליםהנפ נד17,1176312,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יש קנ מלו אגח א,1235084,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישפרו     אגח א,1202290,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישפרו     אגח ב,1215763,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישפרו     אגח ג,1223353,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישפרו     אגח ד,1232974,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראייר אג א,1204767, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראייר גרופ,1187194, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראכרט,1157403, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראכרט   אגח ב,1205129,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראכרט מסחרי 5,1231976,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראל קנדה,434019, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראל קנדה אגחז,4340212,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראל קנדה אגחח,1207836,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראל קנדה מלונ,1103852, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראמקו     יהש,232017,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראמקו   אגח ב,2320224,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראמקו   אגח ג,2320232,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראמקו   אגח ד,1229244,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרוטל,1080985, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרס,613034, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרס     אגח טו,6130207,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרס     אגח טז,6130223,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרס     אגח יד,6130199,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרס     אגח יח,6130280,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרס אגח יט,6130348,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישרס אחזקות,1202977, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כהן פיתוח,810010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל ביוטכנו,1104280, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל ביטוח  אג ב,1193499, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל ביטוח אגח א,1193481,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל ביטוח אגח ג,1201391,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל ביטוח אגח ד,1239334,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל הון  אגח טו,1230309,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל הון  אגח יד,1220524,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל הון אגח  יא,1160647,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל הון אגח  יב,1179928,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל הון אגח  יג,1197920,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלל עסקי ביטוח,224014, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כן פייט ביופרמה,1094473, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כנפיים,543017, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כפרית,522011, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כרמית,440016, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כרמל קורפ,1147685, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי,604611, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי   אגח 179,6040372,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי  מסחרי 10,1235035,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי  מסחרי 11,1238179,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי אגח 182,6040539,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי אגח 183,6040547,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי אגח 184,6040604,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי אגח 185,1201821,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי אגח 186,1201839,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי אגח 187,1228659,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי אגח 188,1228667,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי התח נד402,6040398,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי התח נד405,6040620,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי התח נד406,1216423,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי התח נד407,1238195,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאומי מסחרי 9,1228675,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
להב,136010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
להב       אגח ג,1193341,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לודזיה,753012, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לודן,1081439, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לודן-טק,1226992, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוזון אשראי,666016, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוזון קב   אג ט,4730180, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוזון קב   אפ 7,4730305, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוזון קב אגח יא,1206986,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוזון קבוצה,473017, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוזון רונ אגח א,1202340,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוזון רונסון,1202597, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוי אגח ח,7190242,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוי אגח ט,1233162,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוינסקי    אפ 2,1226307, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוינסקי   אגח ד,2000206,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוינסקי   אגח ה,1226299,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוינסקי עופר,200014, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוינשט נכ אגח ב,1139716,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוינשט נכ אגח ג,1182799,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוינשטין הנדסה,573014, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לונשטן הנד אגחה,1190586,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לונשטן הנד אגחו,1217959,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליאם      אגח א,1222496,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליבנטל,584011, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליברה,1176981, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליוינג סטן אגחא,1230051,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לייבפרסון,1123017, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לייטסטון  אגח ג,1190099,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לייטסטון  אגח ד,1204296,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לייטסטון  אגח ה,1212588,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לייטסטון  אגח ו,1216514,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לייטסטון  אגח ז,1236553,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליניאג תרפיוטיק,1136365, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לכיש,826016, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לנטרה קנדה אגחא,1227628,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לסיכו,1140946, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לסיכו     אגח ב,1220540,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לפידות חלץ יהש,1091248,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לפידות קפיטל,642017, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ו השקע  אגח א,1198217,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ו השקע  אגח ב,1204122,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ו השקע  אגח ג,1208388,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ו השקע  אגח ד,1217256,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ       217,8270217,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ       317,8270316,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.      117,8270118,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.      417,8270415,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.      516,8260515,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.      616,8260614,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.      726,8260721,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.      816,8260812,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.      916,8260911,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.     1016,8261018,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.     1116,8261117,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ.ק.מ.     1216,8261216,מק''מ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מאסיבית,1172972, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מאסיבית אפ 1,1221407, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבטח שמיר,127019, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה,226019, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה    מסחרי 2,1220680,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח טז,2260438,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח יז,2260446,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח יט,2260487,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח כ,2260495,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח כג,2260545,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח כד,2260552,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח כה,2260636,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מבנה אגח כו,1220714,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל ביטוח,1081165, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון  אגח ז,1156041,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון  אגח ח,1182955,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון  אגח ט,1185628,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון  אגח י,1192079,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון אגח טו,1228410,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון אגח טז,1228428,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון אגח יא,1197565,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל הון אגח יב,1197573,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
